Date,Ticker,Close,High,Low,Open,Volume,Daily Return
2024-01-02,QQQ,399.6157531738281,403.08989597129226,397.2831083799637,402.84174291433055,58026900,
2024-01-03,QQQ,395.38720703125,398.0374949521076,394.9504855289812,396.9753926206551,47002800,-0.010581530154890495
2024-01-04,QQQ,393.3523254394531,396.6378690976807,393.1339495637348,393.5111470119863,39432800,-0.0051465539491671874
2024-01-05,QQQ,393.8188781738281,396.60811594622027,392.4192913800464,393.5211066398828,44867900,0.0011860937490424384
2024-01-08,QQQ,401.95831298828125,402.24614870913854,394.9008246615034,395.04971042955367,42473800,0.020667965060985338
2024-01-09,QQQ,402.75244140625,403.68549939319814,398.7422792256723,398.94081380285746,39132900,0.0019756486986546307
2024-01-10,QQQ,405.4820556640625,406.49450913289587,402.1766705951372,403.07001545494523,33962800,0.006777399655931937
2024-01-11,QQQ,406.3258056640625,408.16214427231046,401.2535416258896,406.7625574506335,54536200,0.0020808565711205596
2024-01-12,QQQ,406.53424072265625,408.21175772488306,405.1346539182594,407.3680313161463,39581400,0.0005129751930303961
2024-01-16,QQQ,406.4945373535156,408.08272293238775,403.8244081113927,405.2934850729705,43903000,-9.766303834590762e-05
2024-01-17,QQQ,404.20159912109375,404.5787965978987,399.943314660414,403.169304259661,54386000,-0.005640760260519295
2024-01-18,QQQ,409.93890380859375,410.5245413730023,406.13721240162965,407.4871504567842,59562500,0.014194166227880611
2024-01-19,QQQ,418.0683898925781,418.22721147612486,411.56679224301826,412.1524297930296,70268500,0.019830969952976618
2024-01-22,QQQ,418.61431884765625,421.5921551975187,418.0088097046163,420.2818999334709,44880600,0.001305836481008349
2024-01-23,QQQ,420.3514099121094,420.5697857997683,417.4629048812153,419.3091489651431,33003800,0.004149621707243423
2024-01-24,QQQ,422.6840515136719,426.674372055235,422.187745399915,424.28217295187216,46948000,0.0055492655586673045
2024-01-25,QQQ,423.2001953125,425.870324413701,420.84770936873315,425.19532513112364,44367200,0.0012211101814221248
2024-01-26,QQQ,420.6789855957031,423.06124888261235,420.0238578906819,421.3043361455925,37137000,-0.005957487129549133
2024-01-29,QQQ,424.9869689941406,425.185503579776,420.48050047091476,421.1356282529619,38694700,0.010240548128015448
2024-01-30,QQQ,422.157958984375,424.5203808807755,421.2447727186817,423.9446791299793,36739000,-0.006656698242916259
2024-01-31,QQQ,413.8895263671875,419.74593251687764,413.7108634343373,417.7408666999412,64010600,-0.019586110936009926
2024-02-01,QQQ,418.7632751464844,419.2595812883965,414.72333588121046,415.6961068245224,51008600,0.011775482269568371
2024-02-02,QQQ,425.840576171875,427.0614698097153,419.6665269811323,420.6690447199256,59582300,0.016900481597663886
2024-02-05,QQQ,425.28472900390625,426.4361325524383,421.86020463764606,425.9001437498146,39889200,-0.0013052940444651107
2024-02-06,QQQ,424.4310607910156,427.04163580880805,422.07857464711026,426.4361265951778,35846100,-0.0020072863064941604
2024-02-07,QQQ,428.7985534667969,429.6323441164586,425.91998401846223,427.23023945026864,37712700,0.010290228683172975
2024-02-08,QQQ,429.5926818847656,430.35698244363766,428.2328078928952,428.9176825049018,29889900,0.0018519848342497536
2024-02-09,QQQ,433.8211364746094,434.615244385319,429.9400495497214,430.73412716831155,36943900,0.009842939063328782
2024-02-12,QQQ,432.123779296875,435.8957237255149,431.43887447486753,433.7119648304013,33203300,-0.003912573719961454
2024-02-13,QQQ,425.3839416503906,428.0838480172426,422.1877291888388,424.1233350750162,64491700,-0.01559700708313494
2024-02-14,QQQ,430.0194396972656,430.4462556544984,425.7115065726426,428.0739283521079,45092700,0.01089720977451658
2024-02-15,QQQ,431.2999572753906,431.7664862433147,428.14342730690856,430.71431968452794,38796100,0.0029778132333424523
2024-02-16,QQQ,427.3890075683594,431.77633617301603,426.6743256306261,431.6770991947592,53661500,-0.009067818442963671
2024-02-20,QQQ,424.16302490234375,426.90261379697523,420.3712392756053,425.3839184417374,53999500,-0.0075481180116679925
2024-02-21,QQQ,422.46563720703125,422.55499895645056,418.51506028761725,421.4134707648851,50179700,-0.00400173422872796
2024-02-22,QQQ,434.8336181640625,435.87584881991927,430.5058133750257,431.2800496516357,53887800,0.02927570876248642
2024-02-23,QQQ,433.55316162109375,437.3350117330803,432.57048522270816,436.4019538285466,39853900,-0.002944704570854162
2024-02-26,QQQ,433.3248291015625,435.35970221784373,433.1362303665872,434.36709005149754,33043200,-0.0005266540294101008
2024-02-27,QQQ,434.36712646484375,434.75422949026785,431.8161057133714,434.43661659242207,33713200,0.0024053488129038847
2024-02-28,QQQ,432.0542907714844,433.44397205103047,431.0914557494604,432.21311235463594,32938800,-0.005324610340986635
2024-02-29,QQQ,435.75677490234375,436.83871861271865,431.80616726799695,434.9924743800023,42495200,0.008569488163740147
2024-03-01,QQQ,442.3179016113281,443.2807366433199,436.59054020394353,436.65009451172693,43809200,0.015056855307538974
2024-03-04,QQQ,440.7396545410156,442.74475055560475,440.4915014930413,442.3179042910777,34325700,-0.003568128408466098
2024-03-05,QQQ,432.8285217285156,437.69234556281253,430.4462585948081,437.6824097477005,57917100,-0.017949673307110614
2024-03-06,QQQ,435.54827880859375,438.72461940413774,433.6623218468461,437.06697413420477,46234500,0.0062836826677148405
2024-03-07,QQQ,442.15911865234375,443.4197252470122,437.6030019762005,439.1515048841149,44526700,0.015178202200301305
2024-03-08,QQQ,435.776611328125,445.3255664484289,435.10164228025627,442.5164568673743,71954300,-0.014434865311999001
2024-03-11,QQQ,434.15869140625,435.41929807263506,432.2230853803296,434.2778000308379,45860000,-0.003712727759629053
2024-03-12,QQQ,440.38232421875,440.7396500639856,433.23550439283974,436.4813656143289,55300900,0.014334926227876466
2024-03-13,QQQ,436.99749755859375,439.3996322819967,435.8758409861507,439.37976065210785,37928700,-0.0076861092600867265
2024-03-14,QQQ,435.8957214355469,438.7643548454782,433.1660379770549,438.23827160879904,52195200,-0.002521241263856777
2024-03-15,QQQ,430.7142639160156,435.62767572877965,429.5429585938281,432.84837391300107,73038800,-0.011886919886405445
2024-03-18,QQQ,434.82220458984375,438.3605742247722,434.5836420272337,436.06461051031516,47323800,0.00953750785144436
2024-03-19,QQQ,435.90557861328125,436.31309139477713,430.6973923723623,432.8045382910624,43004100,0.002491533348577324
2024-03-20,QQQ,441.073974609375,441.4119053839174,435.3986727899018,437.10822457017133,43653500,0.011856686974586639
2024-03-21,QQQ,443.1612243652344,446.61014446830495,442.9624576141203,446.1529475753488,39345700,0.004732198851015612
2024-03-22,QQQ,443.6681213378906,444.77136321757473,441.7895890577687,442.64438008964424,28229300,0.0011438206792173666
2024-03-25,QQQ,442.0579528808594,443.54883990928334,439.8514388655049,440.8552821720986,27789200,-0.003629218281844926
2024-03-26,QQQ,440.626708984375,444.5129582338751,440.3980953818721,443.58858520265886,34142000,-0.0032376838537957475
2024-03-27,QQQ,442.1275329589844,443.8271661197388,439.24515725196704,443.7277675783569,41359200,0.0034061121216839574
2024-03-28,QQQ,441.3125,442.93260205631606,440.9546713480424,442.07781107209826,36839600,-0.0018434340732631505
2024-04-01,QQQ,442.246826171875,444.81113866057683,440.32852836698777,442.2666937471355,38729000,0.0021171532006798444
2024-04-02,QQQ,438.43011474609375,438.7481779333621,435.3688399821171,437.40637350696596,44259700,-0.008630274317215636
2024-04-03,QQQ,439.41412353515625,441.302574431378,436.28326674244977,436.2931853637425,39949800,0.0022443914228664763
2024-04-04,QQQ,432.6951599121094,444.2346410425793,432.4665463196345,443.61838227140885,57267700,-0.015290732052469669
2024-04-05,QQQ,437.7940368652344,440.4776458293539,433.31142652599976,434.1264521026199,54723000,0.011783993502864076
2024-04-08,QQQ,437.9232482910156,439.8116992382588,436.53175971579304,438.72832490711494,28144900,0.0002951420414640804
2024-04-09,QQQ,439.5433349609375,440.54717829110353,434.78242711203205,440.268880585883,39521600,0.003699476280933256
2024-04-10,QQQ,435.706787109375,436.57149678734754,433.62948802504957,434.34511505719513,61502200,-0.008728486013565573
2024-04-11,QQQ,442.6642761230469,443.618435422518,435.2992898349749,437.5853350370997,45474600,0.015968282385110832
2024-04-12,QQQ,435.60736083984375,439.55324305316475,434.2258213002199,438.42018468482763,53602600,-0.01594191278548418
2024-04-15,QQQ,428.44122314453125,439.4638455696807,427.59638099556554,439.37439597727416,63453600,-0.016450910474736458
2024-04-16,QQQ,428.4809875488281,431.1248311579383,427.0894988946064,428.28219045586314,47619000,9.281180742837236e-05
2024-04-17,QQQ,423.2528991699219,430.4886699190039,422.3186075064486,430.4688023441849,56880500,-0.012201447744074057
